stop_id,stop_name,stop_lat,stop_lon,location_type,parent_station,platform_code
9022050043675002,Viby,59.553786,16.199667,0,43675,B
9022050043676001,Hässelby vsk,59.548755,16.185658,0,43676,A
9022050043676002,Hässelby vsk,59.548648,16.185657,0,43676,B
9022050043677001,"Hallstahammar, centrum",59.614404,16.230899,0,43677,A
9022050043677002,"Hallstahammar, centrum",59.614385,16.231200,0,43677,B
9022050043678001,Västeråsvägen,59.609603,16.244017,0,43678,C
9022050043678002,Västeråsvägen,59.609535,16.242847,0,43678,D
9022050043679001,Borgåsund,59.508909,16.261768,0,43679,A
9022050043684001,Uknö,59.446358,16.004464,0,43684,A
9022050043684002,Uknö,59.446304,16.004463,0,43684,B
9022050043685001,Björskogskolan,59.443228,15.946985,0,43685,A
9022050043687001,Ö Eknö,59.446312,15.993129,0,43687,A
9022050043687002,Ö Eknö,59.446231,15.993287,0,43687,B
9022050043688001,V Eknö,59.445258,15.975814,0,43688,A
9022050043688002,V Eknö,59.445133,15.975848,0,43688,B
9022050043689001,Segelsberga,59.447345,15.965353,0,43689,A
9022050043689002,Segelsberga,59.447237,15.965317,0,43689,B
9022050043690001,Björskogs k:a,59.448115,15.959539,0,43690,A
9022050043690002,Björskogs k:a,59.448052,15.959504,0,43690,B
9022050043691001,Nåberga,59.445255,15.985473,0,43691,A
9022050043691002,Nåberga,59.445174,15.985508,0,43691,B
9022050043692001,Råby,59.447679,15.971260,0,43692,A
9022050043692002,Råby,59.447598,15.971330,0,43692,B
9022050043699001,Ekhyddan,59.446298,16.030799,0,43699,A
9022050043699002,Ekhyddan,59.446076,16.029264,0,43699,B
9022050043700001,Hamngatan,59.425797,16.094083,0,43700,A
9022050043700002,Hamngatan,59.425751,16.094400,0,43700,B
9022050043701001,Österbyvägen (K.Barkarö),59.447766,16.043201,0,43701,A
9022050043702001,Hackspettsbacke,60.074642,15.947151,0,43702,B
9022050043703001,Blåmesvägen,60.060603,15.940072,0,43703,A
9022050043703002,Blåmesvägen,60.060549,15.940215,0,43703,B
9022050043707001,Norbergs järnvägsstation,60.061537,15.929572,0,43707,A
9022050043707002,Norbergs järnvägsstation,60.061573,15.929788,0,43707,B
9022050043708001,Järnvägsgatan,60.059308,15.933478,0,43708,A
9022050043708002,Järnvägsgatan,60.059398,15.933586,0,43708,B
9022050043709001,Stutbo vsk,60.054561,15.941770,0,43709,A
9022050043709002,Stutbo vsk,60.054911,15.941126,0,43709,B
9022050043710001,Rosendal,60.047855,15.950914,0,43710,A
9022050043710002,Rosendal,60.048754,15.950110,0,43710,B
9022050043711001,Trättsbo,60.040408,15.963926,0,43711,A
9022050043711002,Trättsbo,60.041064,15.963355,0,43711,B
9022050043712001,Livsdal,60.037315,15.968396,0,43712,A
9022050043712002,Livsdal,60.038143,15.967145,0,43712,B
9022050043713001,Mauritzbacke,60.035674,15.974883,0,43713,A
9022050043713002,Mauritzbacke,60.035944,15.974167,0,43713,B
9022050043714001,Hönsgärdet Norra,60.033424,15.985796,0,43714,A
9022050043714002,Hönsgärdet Norra,60.033992,15.984436,0,43714,B
9022050043715001,Hönsgärdet Södra,60.031415,15.991490,0,43715,A
9022050043715002,Hönsgärdet Södra,60.031937,15.990596,0,43715,B
9022050043716001,Högfors,60.022743,16.016763,0,43716,A
9022050043716002,Högfors,60.023123,16.014900,0,43716,B
9022050043717001,Antorpet,60.022482,16.033153,0,43717,A
9022050043717002,Antorpet,60.022482,16.033009,0,43717,B
9022050043718001,Erlandsbo,60.028711,16.048352,0,43718,A
9022050043718002,Erlandsbo,60.028810,16.048227,0,43718,B
9022050043719001,Hyttbacken,60.034292,16.063677,0,43719,A
9022050043719002,Hyttbacken,60.034257,16.063354,0,43719,B
9022050043720001,Karbenning,60.037860,16.075026,0,43720,A
9022050043720002,Karbenning,60.037941,16.074937,0,43720,B
9022050043721001,Hyvlarvägen,60.039505,16.078054,0,43721,A
9022050043721002,Hyvlarvägen,60.039523,16.077839,0,43721,B
9022050043722001,Nickebo skola,60.042976,16.079536,0,43722,A
9022050043723001,Broarna,60.014342,16.037902,0,43723,A
9022050043723002,Broarna,60.015044,16.036920,0,43723,B
9022050043724001,Karbenning k:a vsk,60.005188,16.070549,0,43724,A
9022050043724002,Karbenning k:a vsk,60.005745,16.070284,0,43724,B
9022050043725001,Hästbäck,59.997965,16.082820,0,43725,A
9022050043725002,Hästbäck,59.998667,16.081697,0,43725,B
9022050043726001,Örbäck Norr,59.992095,16.107514,0,43726,A
9022050043726002,Örbäck Norr,59.992110,16.108536,0,43726,B
9022050043727001,Örbäck,59.985331,16.121013,0,43727,A
9022050043727002,Örbäck,59.986231,16.120144,0,43727,B
9022050043728001,Centralskolan,60.068456,15.921211,0,43728,A
9022050043729001,Vårdcentralen,60.061224,15.928691,0,43729,A
9022050043729002,Vårdcentralen,60.061431,15.927866,0,43729,B
9022050043730001,Långsjö,59.995576,16.099841,0,43730,A
9022050043730002,Långsjö,59.995711,16.099789,0,43730,B
9022050043731001,Forsviken,59.952504,16.222707,0,43731,A
9022050043731002,Forsviken,59.951532,16.223536,0,43731,B
9022050043732001,Bjurfors,60.134754,16.126254,0,43732,A
9022050043732002,Bjurfors,60.134871,16.126147,0,43732,B
9022050043739001,Fågelvägen,60.057594,15.942285,0,43739,A
9022050043739002,Fågelvägen,60.057468,15.942608,0,43739,B
9022050043743001,Morbyn,59.925226,15.719307,0,43743,A
9022050043743002,Morbyn,59.925272,15.719754,0,43743,B
9022050043744001,Mortorp,59.940638,15.734508,0,43744,A
9022050043744002,Mortorp,59.940692,15.734938,0,43744,B
9022050043745001,Hagen,59.959238,15.760189,0,43745,A
9022050043745002,Hagen,59.959454,15.760887,0,43745,B
9022050043746001,Oti,59.964931,15.765999,0,43746,A
9022050043746002,Oti,59.964886,15.766304,0,43746,B
9022050043747001,Kopängsvägen,59.967140,15.769345,0,43747,A
9022050043747002,Kopängsvägen,59.967463,15.770383,0,43747,B
9022050043748001,Fårbo industriområde,59.981802,15.798846,0,43748,A
9022050043748002,Fårbo industriområde,59.981407,15.798398,0,43748,B
9022050043749001,Hembygdsgården,59.983543,15.806315,0,43749,A
9022050043749002,Hembygdsgården,59.983391,15.806566,0,43749,B
9022050043750001,Fagersta Lasarett,59.996378,15.809899,0,43750,A
9022050043750002,Fagersta Lasarett,59.996378,15.809899,0,43750,B
9022050043751001,Brinellskolan,59.998936,15.803000,0,43751,A
9022050043751002,Brinellskolan,59.998479,15.803501,0,43751,B
9022050043752001,Gallerian,60.003002,15.794898,0,43752,A
9022050043752002,Gallerian,60.002930,15.794701,0,43752,B
9022050043753001,Järntorget,60.004150,15.791457,0,43753,A
9022050043753002,Järntorget,60.003890,15.791439,0,43753,B
9022050043754001,Fagerstavägen,60.064317,15.912237,0,43754,A
9022050043754002,Fagerstavägen,60.064353,15.912471,0,43754,B
9022050043755001,Fagerstav. Nedre,60.064924,15.916441,0,43755,A
9022050043755002,Fagerstav. Nedre,60.064879,15.916153,0,43755,B
9022050043756001,Solbacksallén,60.069283,15.930176,0,43756,A
9022050043756002,Solbacksallén,60.069319,15.929942,0,43756,B
9022050043757001,Rosenstigen,60.070519,15.932784,0,43757,A
9022050043757002,Rosenstigen,60.070636,15.932839,0,43757,B
9022050043758001,Stigaregatan,60.073002,15.936476,0,43758,A
9022050043758002,Stigaregatan,60.073011,15.936296,0,43758,B
9022050043759001,Spännarhyttan Ö,60.074462,15.956329,0,43759,A
9022050043759002,Spännarhyttan Ö,60.074574,15.952486,0,43759,B
9022050043760001,Läbacken,60.074919,15.964126,0,43760,A
9022050043760002,Läbacken,60.075053,15.964504,0,43760,B
9022050043761001,Backtorpet,60.104267,16.028070,0,43761,A
9022050043761002,Backtorpet,60.104018,16.026684,0,43761,B
9022050043762001,Andersbenning,60.114446,16.067378,0,43762,A
9022050043762002,Andersbenning,60.114440,16.065795,0,43762,B
9022050043765001,Torsgatan,60.142272,16.185200,0,43765,A
9022050043765002,Torsgatan,60.142407,16.184968,0,43765,B
9022050043767001,Bergsnäsgatan,60.140987,16.195102,0,43767,A
9022050043767002,Bergsnäsgatan,60.141354,16.195359,0,43767,B
9022050043768001,Avesta Lasarett Krylbov.,60.140598,16.199219,0,43768,A
9022050043768002,Avesta Lasarett Krylbov.,60.140660,16.199400,0,43768,B
9022050043769001,Övre sundet,59.881768,15.669009,0,43769,B
9022050043770001,Oxbron,59.723673,15.695215,0,43770,A
9022050043770002,Oxbron,59.722642,15.696534,0,43770,B
9022050043771001,Kyrkan,59.829115,15.686788,0,43771,A
9022050043771002,Kyrkan,59.829106,15.686538,0,43771,B
9022050043772001,Kommunhuset,59.830511,15.681701,0,43772,A
9022050043772002,Kommunhuset,59.830359,15.683200,0,43772,B
9022050043773001,Åvreten,59.831251,15.676956,0,43773,A
9022050043773002,Åvreten,59.831062,15.676832,0,43773,B
9022050043774001,Björnbo,59.844976,15.677402,0,43774,A
9022050043774002,Björnbo,59.844760,15.677653,0,43774,B
9022050043775001,Godkärra Södra,59.862544,15.654793,0,43775,A
9022050043775002,Godkärra Södra,59.862391,15.654722,0,43775,B
9022050043776001,Godkärra Norra,59.867637,15.650111,0,43776,A
9022050043776002,Godkärra Norra,59.867134,15.649935,0,43776,B
9022050043777001,Kärrbo vsk,59.871845,15.649163,0,43777,A
9022050043777002,Kärrbo vsk,59.871746,15.648824,0,43777,B
9022050043778001,Hultebo,59.870334,15.625482,0,43778,A
9022050043778002,Hultebo,59.870120,15.626482,0,43778,B
9022050043779001,Östra Byarna,59.839739,15.565829,0,43779,A
9022050043779002,Östra Byarna,59.839622,15.565937,0,43779,B
9022050043780001,Bäckegruvans vsk,59.832890,15.551685,0,43780,A
9022050043780002,Bäckegruvans vsk,59.832801,15.551971,0,43780,B
9022050043781001,Källfallet,59.821542,15.532538,0,43781,A
9022050043781002,Källfallet,59.822386,15.532335,0,43781,B
9022050043782001,Sågen,59.814909,15.528333,0,43782,A
9022050043782002,Sågen,59.815908,15.529376,0,43782,B
9022050043783001,Folkets Hus,59.812164,15.529051,0,43783,A
9022050043783002,Folkets Hus,59.812460,15.528888,0,43783,B
9022050043784001,Lienshyttan,59.809646,15.535077,0,43784,A
9022050043784002,Lienshyttan,59.809815,15.534648,0,43784,B
9022050043785001,Bussgaraget,59.808267,15.541217,0,43785,A
9022050043785002,Bussgaraget,59.807884,15.542610,0,43785,B
9022050043786001,Skolvägen,59.807928,15.546655,0,43786,A
9022050043786002,Skolvägen,59.808054,15.546921,0,43786,B
9022050043787001,Centralvägen,59.808843,15.551031,0,43787,A
9022050043787002,Centralvägen,59.808970,15.551814,0,43787,B
9022050043788001,Riddarhyttan IP,59.810805,15.558856,0,43788,A
9022050043789001,Sörbomsvägen,59.876080,16.057222,0,43789,A
9022050043789002,Sörbomsvägen,59.876198,16.056973,0,43789,B
9022050043790001,Sjöviken,59.872212,16.056907,0,43790,A
9022050043790002,Sjöviken,59.872275,16.056997,0,43790,B
9022050043791001,Jägargatan,59.871953,16.051728,0,43791,A
9022050043791002,Jägargatan,59.871944,16.051514,0,43791,B
9022050043792001,Herrgårdsvägen,59.870256,16.047074,0,43792,A
9022050043792002,Herrgårdsvägen,59.870220,16.046913,0,43792,B
9022050043794001,Musikvägen,59.698480,16.237575,0,43794,A
9022050043794002,Musikvägen,59.698647,16.235872,0,43794,B
9022050043795001,Källbergsvägen,59.699735,16.227024,0,43795,A
9022050043795002,Källbergsvägen,59.699798,16.227184,0,43795,B
9022050043796001,Köpmangatan,59.703663,16.222757,0,43796,A
9022050043796002,Köpmangatan,59.703940,16.222938,0,43796,B
9022050043797001,"Virsbo, Felingvägen",59.862884,16.043648,0,43797,A
9022050043799001,Kungsörsvägen (Teknikparken),59.394958,15.888087,0,43799,A
9022050043799002,Kungsörsvägen (Teknikparken),59.394859,15.888016,0,43799,B
9022050043800001,Herrgårdsgatan,59.392087,15.848200,0,43800,A
9022050043800002,Herrgårdsgatan,59.391898,15.848112,0,43800,B
9022050043801001,Belitzgatan,59.393664,15.854926,0,43801,A
9022050043801002,Belitzgatan,59.393565,15.854767,0,43801,B
9022050043802001,Heijkensköldsgatan,59.394002,15.862054,0,43802,A
9022050043802002,Heijkensköldsgatan,59.393823,15.860963,0,43802,B
9022050043803001,Ekbacken,59.396479,15.881138,0,43803,A
9022050043803002,Ekbacken,59.396381,15.880980,0,43803,B
9022050043806001,Sjukhuset Köping,59.509367,16.002184,0,43806,A
9022050043806002,Sjukhuset Köping,59.509322,16.001954,0,43806,B
9022050043807001,Hökartorget,59.513234,15.997173,0,43807,A
9022050043807002,Hökartorget,59.513027,15.997242,0,43807,C
9022050043808001,Torggatan,59.511208,15.988719,0,43808,A
9022050043808002,Torggatan,59.511880,15.990118,0,43808,B
9022050043809001,Jäderstullen,59.392970,15.832749,0,43809,A
9022050043809002,Jäderstullen,59.392809,15.832573,0,43809,B
9022050043810001,Stationsgatan,59.397525,15.853629,0,43810,A
9022050043810002,Stationsgatan,59.397677,15.853611,0,43810,B
9022050043811001,Varvsgatan,59.398824,15.860196,0,43811,A
9022050043811002,Varvsgatan,59.399173,15.861130,0,43811,B
9022050043812001,Strängen,59.400498,15.868684,0,43812,A
9022050043812002,Strängen,59.400732,15.868948,0,43812,B
9022050043813001,Wettergrensgatan,59.394136,15.863955,0,43813,A
9022050043813002,Wettergrensgatan,59.394046,15.864254,0,43813,B
9022050043814001,Husta,59.491989,15.989110,0,43814,A
9022050043814002,Husta,59.493173,15.990387,0,43814,B
9022050043815001,Korslöt,59.536819,15.951423,0,43815,A
9022050043815002,Korslöt,59.536037,15.952409,0,43815,B
9022050043816001,Holmsmalma,59.542609,15.934654,0,43816,A
9022050043816002,Holmsmalma,59.543149,15.932729,0,43816,B
9022050043817001,Lyftingevägen,59.550230,15.914172,0,43817,A
9022050043817002,Lyftingevägen,59.549600,15.916080,0,43817,B
9022050043818001,Åsby,59.553498,15.901681,0,43818,A
9022050043818002,Åsby,59.552518,15.904189,0,43818,B
9022050043819001,Lugnet,59.558054,15.894460,0,43819,A
9022050043819002,Lugnet,59.558036,15.894283,0,43819,B
9022050043820001,Torp,59.566687,15.883232,0,43820,A
9022050043820002,Torp,59.566634,15.882966,0,43820,B
9022050043821001,Vallsta,59.572192,15.879352,0,43821,A
9022050043821002,Vallsta,59.572103,15.878980,0,43821,B
9022050043822001,Guttsta,59.579609,15.875050,0,43822,A
9022050043822002,Guttsta,59.579465,15.874802,0,43822,B
9022050043823001,Torsmossen,59.584172,15.868705,0,43823,A
9022050043823002,Torsmossen,59.583929,15.868775,0,43823,B
9022050043824001,Trastvägen,59.586427,15.865045,0,43824,A
9022050043824002,Trastvägen,59.586607,15.864019,0,43824,B
9022050043825001,Rabovägen,59.588161,15.859773,0,43825,A
9022050043825002,Rabovägen,59.587730,15.859914,0,43825,B
9022050043826001,Olstorpsvägen,59.590065,15.857156,0,43826,A
9022050043826002,Olstorpsvägen,59.589931,15.857103,0,43826,B
9022050043827001,Parkvägen,59.593217,15.852841,0,43827,A
9022050043827002,Parkvägen,59.593137,15.852646,0,43827,B
9022050043828001,Korsvägen,59.601372,15.840722,0,43828,A
9022050043828002,Korsvägen,59.601399,15.840297,0,43828,B
9022050043829001,Strömvägen,59.602934,15.837377,0,43829,A
9022050043829002,Strömvägen,59.602656,15.837624,0,43829,B
9022050043830001,Kolsva Norra,59.605664,15.832951,0,43830,A
9022050043830002,Kolsva Norra,59.605197,15.833270,0,43830,B
9022050043831001,Kolsva vägförvaltning,59.610108,15.828403,0,43831,A
9022050043831002,Kolsva vägförvaltning,59.608968,15.828739,0,43831,B
9022050043832001,Högsta,59.480881,15.979715,0,43832,A
9022050043832002,Högsta,59.481032,15.980334,0,43832,B
9022050043833001,Näsby,59.411915,15.900648,0,43833,A
9022050043833002,Näsby,59.412319,15.900949,0,43833,B
9022050043834001,Vinbäcken,59.387667,15.825583,0,43834,A
9022050043834002,Vinbäcken,59.387416,15.822873,0,43834,B
9022050043835001,Tjurlånga,59.375891,15.757342,0,43835,A
9022050043835002,Tjurlånga,59.376196,15.758098,0,43835,B
9022050043836001,Racksätter,59.373467,15.736818,0,43836,A
9022050043836002,Racksätter,59.373565,15.736589,0,43836,B
9022050043837001,Nyby,59.370165,15.723704,0,43837,A
9022050043837002,Nyby,59.370254,15.723599,0,43837,B
9022050043838001,Änglund,59.361477,15.690915,0,43838,A
9022050043838002,Änglund,59.361711,15.691143,0,43838,B
9022050043839001,Jädersby,59.413500,15.782188,0,43839,A
9022050043839002,Jädersby,59.413671,15.782364,0,43839,B
9022050043840001,Hagbylund,59.425358,15.783184,0,43840,A
9022050043840002,Hagbylund,59.425520,15.783290,0,43840,B
9022050043841001,Vretberga,59.439789,15.771401,0,43841,A
9022050043841002,Vretberga,59.439933,15.771595,0,43841,B
9022050043842001,Hagby/Norskoga,59.444078,15.765034,0,43842,A
9022050043842002,Hagby/Norskoga,59.444204,15.765210,0,43842,B
9022050043843001,Medåkers kyrka,59.451957,15.757937,0,43843,A
9022050043843002,Medåkers kyrka,59.452119,15.758007,0,43843,B
9022050043844001,Ålbrovägen,59.453434,15.747762,0,43844,A
9022050043845001,Medåkers skola,59.454271,15.753684,0,43845,A
9022050043845002,Medåkers skola,59.454191,15.753949,0,43845,B
9022050043846001,Garlinge,59.465657,15.740933,0,43846,A
9022050043846002,Garlinge,59.465845,15.740826,0,43846,B
9022050043848001,Smedby,59.488009,15.701426,0,43848,A
9022050043848002,Smedby,59.488089,15.700914,0,43848,B
9022050043849001,Borgvik,59.428395,16.088432,0,43849,A
9022050043849002,Borgvik,59.428530,16.088028,0,43849,B
9022050043850001,Norra Kungsladugård,59.432893,16.083607,0,43850,A
9022050043850002,Norra Kungsladugård,59.432237,16.084024,0,43850,B
9022050043851001,Utmarken,59.433440,16.070748,0,43851,A
9022050043851002,Utmarken,59.433296,16.070923,0,43851,B
9022050043852001,Barkarö skola,59.440187,16.049792,0,43852,A
9022050043852002,Barkarö skola,59.440655,16.048809,0,43852,B
9022050043853001,Valskogsvägen (K. Barkarö),59.446122,16.043912,0,43853,A
9022050043853002,Valskogsvägen (K. Barkarö),59.446743,16.043000,0,43853,B
9022050043854001,Kungs Barkarö Kyrka,59.450714,16.035817,0,43854,A
9022050043854002,Kungs Barkarö Kyrka,59.450039,16.037082,0,43854,B
9022050043855001,Granö,59.457045,16.018174,0,43855,A
9022050043855002,Granö,59.456820,16.018614,0,43855,B
9022050043856001,Hällegård,59.458004,16.013578,0,43856,A
9022050043856002,Hällegård,59.457951,16.013119,0,43856,B
9022050043857001,Raknö,59.459036,16.008206,0,43857,A
9022050043857002,Raknö,59.459010,16.007589,0,43857,B
9022050043858001,Ljungs väg,59.460164,16.004245,0,43858,A
9022050043858002,Ljungs väg,59.460066,16.004068,0,43858,B
9022050043859001,Åsta Smedja,59.462029,15.999653,0,43859,A
9022050043859002,Åsta Smedja,59.462039,15.999353,0,43859,B
9022050043860001,Åsta kurva,59.465627,15.994506,0,43860,A
9022050043860002,Åsta kurva,59.465367,15.994504,0,43860,B
9022050043861001,Åsta Gata,59.471080,15.991414,0,43861,A
9022050043861002,Åsta Gata,59.471763,15.991100,0,43861,B
9022050043862001,Grönö,59.475956,15.990399,0,43862,A
9022050043862002,Grönö,59.475534,15.990256,0,43862,B
9022050043863001,Liljevägen,59.426669,16.109312,0,43863,A
9022050043863002,Liljevägen,59.426659,16.109840,0,43863,B
9022050043864001,Skillinge,59.425533,16.118885,0,43864,A
9022050043864002,Skillinge,59.425764,16.116492,0,43864,B
9022050043865001,Malmbergavägen,59.425202,16.122494,0,43865,A
9022050043865002,Malmbergavägen,59.425399,16.122407,0,43865,B
9022050043866001,Ekebyholm,59.422719,16.138870,0,43866,A
9022050043866002,Ekebyholm,59.423028,16.137587,0,43866,B
9022050043867001,Väster Säby,59.421788,16.144921,0,43867,A
9022050043867002,Väster Säby,59.421650,16.146364,0,43867,B
9022050043868001,Östra Säby,59.419734,16.158110,0,43868,A
9022050043868002,Östra Säby,59.419503,16.160521,0,43868,B
9022050043871001,Östtuna,59.475031,15.970370,0,43871,A
9022050043871002,Östtuna,59.475559,15.971502,0,43871,B
9022050043872001,Borsingby,59.468325,15.963952,0,43872,A
9022050043872002,Borsingby,59.468325,15.963952,0,43872,B
9022050043873001,Viadukten,59.456016,15.957794,0,43873,A
9022050043873002,Viadukten,59.456079,15.957530,0,43873,B
9022050043874001,Björskogs vsk,59.448696,15.954042,0,43874,A
9022050043874002,Björskogs vsk,59.448589,15.953530,0,43874,B
9022050043875001,Vavle,59.438544,15.945063,0,43875,A
9022050043875002,Vavle,59.438590,15.944922,0,43875,B
9022050043876001,Täby,59.428741,15.928743,0,43876,A
9022050043876002,Täby,59.429189,15.929133,0,43876,B
9022050043877001,Täby/Sörby,59.425012,15.922388,0,43877,A
9022050043877002,Täby/Sörby,59.425622,15.923077,0,43877,B
9022050043878001,Kaplansgatan,59.422000,16.093875,0,43878,A
9022050043883001,Stora Gatan,59.609903,16.546832,0,43883,A
9022050043883002,Stora Gatan,59.609595,16.545727,0,43883,B
9022050043883003,Stora Gatan,59.609212,16.546816,0,43883,C
9022050043884001,Källgatan,59.608730,16.541421,0,43884,A
9022050043884002,Källgatan,59.608957,16.542666,0,43884,B
9022050043885001,Smedjegatan,59.611997,16.544699,0,43885,A
9022050043885002,Smedjegatan,59.611457,16.545041,0,43885,B
9022050043886001,Rudbecksgatan,59.614360,16.542802,0,43886,A
9022050043886002,Rudbecksgatan,59.613640,16.543123,0,43886,B
9022050043887001,Norra Ringvägen,59.616375,16.542066,0,43887,A
9022050043887002,Norra Ringvägen,59.616721,16.542712,0,43887,B
9022050043888001,Kopparlunden,59.614406,16.555275,0,43888,A
9022050043888002,Kopparlunden,59.614552,16.554782,0,43888,B
9022050043889001,Östra Ringvägen,59.612143,16.558643,0,43889,A
9022050043889002,Östra Ringvägen,59.611306,16.557367,0,43889,B
9022050043890001,Oxbacken,59.606648,16.533405,0,43890,A
9022050043890002,Oxbacken,59.606449,16.533613,0,43890,B
9022050043891001,Tomtebovägen,59.602813,16.523901,0,43891,A
9022050043891002,Tomtebovägen,59.602580,16.523878,0,43891,B
9022050043892001,Sjöhagen,59.598915,16.516115,0,43892,A
9022050043892002,Sjöhagen,59.599577,16.518254,0,43892,B
9022050043893001,Liegatan,59.598726,16.511241,0,43893,A
9022050043893002,Liegatan,59.598652,16.511629,0,43893,B
9022050043894001,Hammarby C,59.597698,16.507165,0,43894,A
9022050043894002,Hammarby C,59.597634,16.507358,0,43894,B
9022050043895001,Bygatan,59.596895,16.502757,0,43895,A
9022050043895002,Bygatan,59.596510,16.502554,0,43895,B
9022050043896001,Stålverksgatan,59.596599,16.489134,0,43896,A
9022050043896002,Stålverksgatan,59.595529,16.489502,0,43896,B
9022050043897001,Stångjärnsgatan,59.598517,16.488004,0,43897,A
9022050043897002,Stångjärnsgatan,59.598978,16.487358,0,43897,B
9022050043898001,Välljärnsgatan,59.601107,16.483665,0,43898,A
9022050043898002,Välljärnsgatan,59.601210,16.484464,0,43898,B
9022050043899001,Vårdcentralen,59.600158,16.479626,0,43899,A
9022050043899002,Vårdcentralen,59.600261,16.480549,0,43899,B
9022050043900001,Bäckby C,59.598592,16.475239,0,43900,A
9022050043900002,Bäckby C,59.598797,16.475508,0,43900,B
9022050043901001,Smältverksgatan,59.596762,16.469572,0,43901,A
9022050043901002,Smältverksgatan,59.596734,16.469766,0,43901,B
9022050043902001,Rösegårdsgatan,59.596084,16.465256,0,43902,A
9022050043902002,Rösegårdsgatan,59.596500,16.464644,0,43902,B
9022050043903001,Skälbygatan,59.596696,16.459478,0,43903,A
9022050043903002,Skälbygatan,59.596605,16.459706,0,43903,B
9022050043904001,Skälby,59.594536,16.453380,0,43904,A
9022050043904002,Skälby,59.595199,16.455429,0,43904,B
9022050043905001,Retortgatan,59.614380,16.569057,0,43905,A
9022050043905002,Retortgatan,59.614345,16.568915,0,43905,B
9022050043906001,Hemdalsvägen,59.615133,16.572317,0,43906,A
9022050043906002,Hemdalsvägen,59.615161,16.572246,0,43906,B
9022050043907001,Sjukhuset Västerås,59.616945,16.578772,0,43907,A
9022050043907002,Sjukhuset Västerås,59.616820,16.578662,0,43907,B
9022050043908001,Adelsögatan,59.621124,16.585512,0,43908,A
9022050043908002,Adelsögatan,59.620954,16.585331,0,43908,B
9022050043909001,Stentorpsgatan,59.621951,16.589784,0,43909,A
9022050043909002,Stentorpsgatan,59.622106,16.587910,0,43909,B
9022050043910001,Odensviplatsen,59.621928,16.595064,0,43910,A
9022050043910002,Odensviplatsen,59.622109,16.594874,0,43910,B
9022050043911001,Bjurhovdamotet,59.622447,16.601367,0,43911,A
9022050043911002,Bjurhovdamotet,59.622602,16.600946,0,43911,B
9022050043913001,Kungshögsgatan,59.623712,16.616177,0,43913,A
9022050043913002,Kungshögsgatan,59.623795,16.615771,0,43913,B
9022050043914001,Bjurhovda,59.624649,16.621374,0,43914,B
9022050043915001,Universitetet,59.618310,16.539504,0,43915,A
9022050043915002,Universitetet,59.617582,16.539701,0,43915,B
9022050043916001,Arosvallen,59.620475,16.537584,0,43916,A
9022050043916002,Arosvallen,59.619601,16.538203,0,43916,B
9022050043917001,Sångargatan,59.622155,16.535760,0,43917,A
9022050043917002,Sångargatan,59.622455,16.535040,0,43917,B
9022050043918001,Rocklunda S,59.627812,16.533863,0,43918,A
9022050043918002,Rocklunda S,59.627599,16.533380,0,43918,B
9022050043919001,Rocklunda N,59.632597,16.532105,0,43919,A
9022050043919002,Rocklunda N,59.631997,16.531879,0,43919,B
9022050043920001,Apalby,59.636159,16.532501,0,43920,A
9022050043920002,Apalby,59.635032,16.531768,0,43920,B
9022050043921001,Illervägen,59.639511,16.535020,0,43921,A
9022050043921002,Illervägen,59.639262,16.534465,0,43921,B
9022050043922001,Södra Gryta,59.642613,16.538935,0,43922,A
9022050043922002,Södra Gryta,59.642533,16.538756,0,43922,B
9022050043923001,Stövarvägen,59.645227,16.538513,0,43923,A
9022050043923002,Stövarvägen,59.644796,16.538521,0,43923,B
9022050043924001,Drevervägen,59.646976,16.538764,0,43924,A
9022050043924002,Drevervägen,59.646905,16.538674,0,43924,B
9022050043925001,Önsta Centrum,59.649058,16.538880,0,43925,A
9022050043925002,Önsta Centrum,59.648960,16.538825,0,43925,B
9022050043926001,Blåregnsgatan,59.652700,16.547367,0,43926,A
9022050043926002,Blåregnsgatan,59.652549,16.545501,0,43926,B
9022050043927001,Norra Gryta,59.652955,16.551452,0,43927,B
9022050043928001,Kungsängsgatan,59.610819,16.565540,0,43928,A
9022050043928002,Kungsängsgatan,59.610779,16.566266,0,43928,B
9022050043929001,Kraftverket,59.608257,16.570796,0,43929,A
9022050043929002,Kraftverket,59.608409,16.570906,0,43929,B
9022050043930001,Vinggatan,59.600964,16.591297,0,43930,A
9022050043930002,Vinggatan,59.601152,16.591266,0,43930,B
9022050043931001,Framnäs,59.596376,16.595882,0,43931,A
9022050043931002,Framnäs,59.596113,16.596301,0,43931,B
9022050043932001,Stadsträdgården,59.592648,16.605302,0,43932,A
9022050043932002,Stadsträdgården,59.593102,16.604304,0,43932,B
9022050043933001,Hamregatan,59.593112,16.613050,0,43933,A
9022050043933002,Hamregatan,59.593292,16.612931,0,43933,B
9022050043933003,Hamregatan,59.592934,16.612816,0,43933,C
9022050043934001,Edströmska gymnasiet,59.592900,16.616852,0,43934,A
9022050043934002,Edströmska gymnasiet,59.592982,16.616659,0,43934,B
9022050043935001,Eskadergatan,59.590898,16.619672,0,43935,A
9022050043935002,Eskadergatan,59.591097,16.619570,0,43935,B
9022050043936001,Flottiljgatan,59.587357,16.618949,0,43936,A
9022050043936002,Flottiljgatan,59.587455,16.619111,0,43936,B
9022050043937001,Pilotgatan,59.585500,16.621736,0,43937,A
